DATAFLOW,LAST UPDATE,freq,stk_flow,indic_et,partner,sitc06,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,LY,TOTAL,EU27_2020,2024-02,1495.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,LY,TOTAL,EU27_2020,2024-03,1832.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MA,TOTAL,EU27_2020,2023-06,2075.6,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MA,TOTAL,EU27_2020,2023-07,1600.5,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MA,TOTAL,EU27_2020,2023-08,1546.9,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MA,TOTAL,EU27_2020,2023-09,1847.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MA,TOTAL,EU27_2020,2023-10,1972.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MA,TOTAL,EU27_2020,2023-11,2189.6,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MA,TOTAL,EU27_2020,2023-12,2043.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MA,TOTAL,EU27_2020,2024-01,1925.2,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MA,TOTAL,EU27_2020,2024-02,2227.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MA,TOTAL,EU27_2020,2024-03,2188.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MED_X_HR,TOTAL,EU27_2020,2023-06,22004.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MED_X_HR,TOTAL,EU27_2020,2023-07,19345.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MED_X_HR,TOTAL,EU27_2020,2023-08,19303.5,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MED_X_HR,TOTAL,EU27_2020,2023-09,20193.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MED_X_HR,TOTAL,EU27_2020,2023-10,22151.2,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MED_X_HR,TOTAL,EU27_2020,2023-11,21745.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MED_X_HR,TOTAL,EU27_2020,2023-12,19922.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MED_X_HR,TOTAL,EU27_2020,2024-01,21014.5,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MED_X_HR,TOTAL,EU27_2020,2024-02,20321.6,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MED_X_HR,TOTAL,EU27_2020,2024-03,21470.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MX,TOTAL,EU27_2020,2023-06,2347.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MX,TOTAL,EU27_2020,2023-07,2237.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MX,TOTAL,EU27_2020,2023-08,2334.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MX,TOTAL,EU27_2020,2023-09,2250.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MX,TOTAL,EU27_2020,2023-10,2402.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MX,TOTAL,EU27_2020,2023-11,2362.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MX,TOTAL,EU27_2020,2023-12,2110.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MX,TOTAL,EU27_2020,2024-01,2539.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MX,TOTAL,EU27_2020,2024-02,2252.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MX,TOTAL,EU27_2020,2024-03,2341.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MY,TOTAL,EU27_2020,2023-06,2504.2,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MY,TOTAL,EU27_2020,2023-07,2137.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MY,TOTAL,EU27_2020,2023-08,2345.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MY,TOTAL,EU27_2020,2023-09,2307.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MY,TOTAL,EU27_2020,2023-10,2491.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MY,TOTAL,EU27_2020,2023-11,2351.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MY,TOTAL,EU27_2020,2023-12,2091.5,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MY,TOTAL,EU27_2020,2024-01,2288.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MY,TOTAL,EU27_2020,2024-02,2076.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,MY,TOTAL,EU27_2020,2024-03,2149.5,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NAFTA,TOTAL,EU27_2020,2023-06,33111.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NAFTA,TOTAL,EU27_2020,2023-07,32655.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NAFTA,TOTAL,EU27_2020,2023-08,32095.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NAFTA,TOTAL,EU27_2020,2023-09,32724.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NAFTA,TOTAL,EU27_2020,2023-10,33566.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NAFTA,TOTAL,EU27_2020,2023-11,34927.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NAFTA,TOTAL,EU27_2020,2023-12,33197.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NAFTA,TOTAL,EU27_2020,2024-01,32970.2,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NAFTA,TOTAL,EU27_2020,2024-02,32052.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NAFTA,TOTAL,EU27_2020,2024-03,32130.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NG,TOTAL,EU27_2020,2023-06,2071.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NG,TOTAL,EU27_2020,2023-07,1576.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NG,TOTAL,EU27_2020,2023-08,1448.6,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NG,TOTAL,EU27_2020,2023-09,2025.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NG,TOTAL,EU27_2020,2023-10,1962.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NG,TOTAL,EU27_2020,2023-11,2341.5,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NG,TOTAL,EU27_2020,2023-12,1644.5,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NG,TOTAL,EU27_2020,2024-01,2103.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NG,TOTAL,EU27_2020,2024-02,2269.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NG,TOTAL,EU27_2020,2024-03,1768.2,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NO,TOTAL,EU27_2020,2023-06,8376.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NO,TOTAL,EU27_2020,2023-07,8740.2,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NO,TOTAL,EU27_2020,2023-08,9345.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NO,TOTAL,EU27_2020,2023-09,8826.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NO,TOTAL,EU27_2020,2023-10,10507.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NO,TOTAL,EU27_2020,2023-11,10076.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NO,TOTAL,EU27_2020,2023-12,9664.9,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NO,TOTAL,EU27_2020,2024-01,9632.2,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NO,TOTAL,EU27_2020,2024-02,9080.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,NO,TOTAL,EU27_2020,2024-03,8882.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OCE_PLR,TOTAL,EU27_2020,2023-06,1555.5,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OCE_PLR,TOTAL,EU27_2020,2023-07,1323.9,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OCE_PLR,TOTAL,EU27_2020,2023-08,1189.9,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OCE_PLR,TOTAL,EU27_2020,2023-09,1382.9,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OCE_PLR,TOTAL,EU27_2020,2023-10,1233.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OCE_PLR,TOTAL,EU27_2020,2023-11,949.9,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OCE_PLR,TOTAL,EU27_2020,2023-12,1157.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OCE_PLR,TOTAL,EU27_2020,2024-01,1095.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OCE_PLR,TOTAL,EU27_2020,2024-02,1081.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OCE_PLR,TOTAL,EU27_2020,2024-03,1104.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OPEC,TOTAL,EU27_2020,2023-06,14024.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OPEC,TOTAL,EU27_2020,2023-07,12834.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OPEC,TOTAL,EU27_2020,2023-08,13552.9,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OPEC,TOTAL,EU27_2020,2023-09,13648.5,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OPEC,TOTAL,EU27_2020,2023-10,15126.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OPEC,TOTAL,EU27_2020,2023-11,13619.2,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OPEC,TOTAL,EU27_2020,2023-12,11974.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OPEC,TOTAL,EU27_2020,2024-01,11953.9,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OPEC,TOTAL,EU27_2020,2024-02,11082.9,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,OPEC,TOTAL,EU27_2020,2024-03,12598.6,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,RU,TOTAL,EU27_2020,2023-06,3330.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,RU,TOTAL,EU27_2020,2023-07,3342.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,RU,TOTAL,EU27_2020,2023-08,3422.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,RU,TOTAL,EU27_2020,2023-09,3905.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,RU,TOTAL,EU27_2020,2023-10,3462.2,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,RU,TOTAL,EU27_2020,2023-11,3550.5,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,RU,TOTAL,EU27_2020,2023-12,3701.9,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,RU,TOTAL,EU27_2020,2024-01,3447.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,RU,TOTAL,EU27_2020,2024-02,3064.6,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,RU,TOTAL,EU27_2020,2024-03,3199.9,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SA,TOTAL,EU27_2020,2023-06,3660.9,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SA,TOTAL,EU27_2020,2023-07,3173.9,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SA,TOTAL,EU27_2020,2023-08,2756.6,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SA,TOTAL,EU27_2020,2023-09,3082.9,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SA,TOTAL,EU27_2020,2023-10,2636.6,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SA,TOTAL,EU27_2020,2023-11,2148.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SA,TOTAL,EU27_2020,2023-12,2340.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SA,TOTAL,EU27_2020,2024-01,2496.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SA,TOTAL,EU27_2020,2024-02,2588.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SA,TOTAL,EU27_2020,2024-03,3080.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SG,TOTAL,EU27_2020,2023-06,1406.2,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SG,TOTAL,EU27_2020,2023-07,1868.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SG,TOTAL,EU27_2020,2023-08,1613.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SG,TOTAL,EU27_2020,2023-09,1165.5,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SG,TOTAL,EU27_2020,2023-10,1560.6,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SG,TOTAL,EU27_2020,2023-11,1226.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SG,TOTAL,EU27_2020,2023-12,1859.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SG,TOTAL,EU27_2020,2024-01,1384.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SG,TOTAL,EU27_2020,2024-02,1216.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,SG,TOTAL,EU27_2020,2024-03,1592.6,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TH,TOTAL,EU27_2020,2023-06,2072.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TH,TOTAL,EU27_2020,2023-07,1955.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TH,TOTAL,EU27_2020,2023-08,2013.5,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TH,TOTAL,EU27_2020,2023-09,1952.6,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TH,TOTAL,EU27_2020,2023-10,2152.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TH,TOTAL,EU27_2020,2023-11,2031.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TH,TOTAL,EU27_2020,2023-12,1820.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TH,TOTAL,EU27_2020,2024-01,1814.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TH,TOTAL,EU27_2020,2024-02,1967.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TH,TOTAL,EU27_2020,2024-03,2313.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TN,TOTAL,EU27_2020,2023-06,1357.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TN,TOTAL,EU27_2020,2023-07,913.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TN,TOTAL,EU27_2020,2023-08,847.6,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TN,TOTAL,EU27_2020,2023-09,1014.6,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TN,TOTAL,EU27_2020,2023-10,1238.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TN,TOTAL,EU27_2020,2023-11,1086.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TN,TOTAL,EU27_2020,2023-12,1010.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TN,TOTAL,EU27_2020,2024-01,1104.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TN,TOTAL,EU27_2020,2024-02,1171.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TN,TOTAL,EU27_2020,2024-03,1143.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TR,TOTAL,EU27_2020,2023-06,8269.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TR,TOTAL,EU27_2020,2023-07,7503.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TR,TOTAL,EU27_2020,2023-08,7547.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TR,TOTAL,EU27_2020,2023-09,7546.9,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TR,TOTAL,EU27_2020,2023-10,8514.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TR,TOTAL,EU27_2020,2023-11,8318.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TR,TOTAL,EU27_2020,2023-12,7305.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TR,TOTAL,EU27_2020,2024-01,8242.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TR,TOTAL,EU27_2020,2024-02,7795.2,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TR,TOTAL,EU27_2020,2024-03,8087.5,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TW,TOTAL,EU27_2020,2023-06,3734.6,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TW,TOTAL,EU27_2020,2023-07,5017.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TW,TOTAL,EU27_2020,2023-08,4189.5,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TW,TOTAL,EU27_2020,2023-09,3893.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TW,TOTAL,EU27_2020,2023-10,4089.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TW,TOTAL,EU27_2020,2023-11,3458.6,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TW,TOTAL,EU27_2020,2023-12,3304.5,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TW,TOTAL,EU27_2020,2024-01,3744.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TW,TOTAL,EU27_2020,2024-02,2939.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,TW,TOTAL,EU27_2020,2024-03,3121.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UA,TOTAL,EU27_2020,2023-06,1803.2,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UA,TOTAL,EU27_2020,2023-07,1564.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UA,TOTAL,EU27_2020,2023-08,1618.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UA,TOTAL,EU27_2020,2023-09,1622.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UA,TOTAL,EU27_2020,2023-10,1761.6,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UA,TOTAL,EU27_2020,2023-11,1935.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UA,TOTAL,EU27_2020,2023-12,1925.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UA,TOTAL,EU27_2020,2024-01,2252.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UA,TOTAL,EU27_2020,2024-02,2054.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UA,TOTAL,EU27_2020,2024-03,1929.9,
