DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-05,3064747449,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-06,2899933228,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-07,2588709491,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-08,2927732152,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-09,3115184161,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-10,2762594282,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-11,2581904844,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-12,2535132109,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-01,2969583735,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-02,2157802684,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-03,3213759885,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-04,2372505800,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-05,3406612462,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-06,2615998068,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-07,2197159847,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-08,3270664380,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-09,3427616155,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-10,2966151087,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-11,3371353448,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-12,1985389645,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-01,3340930556,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-02,3468017639,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-03,2891855587,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-01,1943300659,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-02,1982163494,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-03,2078382083,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-04,2028748449,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-05,2233398411,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-06,2299339315,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-07,1652019354,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-08,1819201332,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-09,2216079954,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-10,2257219004,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-11,2315076267,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-12,1948337133,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-01,1957045200,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-02,1799816629,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-03,1806791229,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-04,1707384640,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-05,1823414755,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-06,1837863744,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-07,1525176149,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-08,1695715101,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-09,1943906191,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-10,2083701196,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-11,1859207370,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-12,1551832477,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-01,1693104379,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-02,1657793617,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,SK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-03,1652914008,
