Fluxo,Ano,Países,Valor US$ FOB
Exportação ,2019,Sudão do Sul,1808570
Exportação ,2019,Botsuana,1677290
Exportação ,2019,Laos,1632091
Exportação ,2019,"Virgens, Ilhas (Americanas)",1525614
Exportação ,2019,Bósnia-Herzegovina,1498048
Exportação ,2019,"São Martinho, Ilha de (parte francesa)",1341683
Exportação ,2019,Malavi,1278621
Exportação ,2019,Vanuatu,1168499
Exportação ,2019,Anguilla,1095657
Exportação ,2019,Santa Helena,1060944
Exportação ,2019,Fiji,1050823
Exportação ,2019,Tonga,1000047
Exportação ,2019,Samoa,995094
Exportação ,2019,Tuvalu,739034
Exportação ,2019,"Norfolk, Ilha",721875
Exportação ,2019,Samoa Americana,666670
Exportação ,2019,Ruanda,535221
Exportação ,2019,"Wallis e Futuna, Ilhas",502691
Exportação ,2019,Guam,427124
Exportação ,2019,Kiribati,288752
Exportação ,2019,Eritreia,237907
Exportação ,2019,Burundi,208937
Exportação ,2019,Tadjiquistão,206113
Exportação ,2019,Pitcairn,195477
Exportação ,2019,"Pacífico, Ilhas do (EUA)",167886
Exportação ,2019,Palau,162284
Exportação ,2019,Suazilândia,127170
Exportação ,2019,Montserrat,103589
Exportação ,2019,Antártica,102519
Exportação ,2019,Falkland (Malvinas),94395
Exportação ,2019,Micronésia,87134
Exportação ,2019,San Marino,66200
Exportação ,2019,Mônaco,52703
Exportação ,2019,"Christmas (Navidad), Ilha",47373
Exportação ,2019,"Salomão, Ilhas",45315
Exportação ,2019,Nauru,37721
Exportação ,2019,Quirguistão,33698
Exportação ,2019,Saara Ocidental,21574
Exportação ,2019,Butão,18782
Exportação ,2019,Terras Austrais Francesas,10613
Exportação ,2019,Guernsey,8195
Exportação ,2019,"Faroe, Ilhas",6771
Exportação ,2019,Jersey,3638
Exportação ,2019,Groenlândia,2670
Exportação ,2019,"Cook, Ilhas",1212
Exportação ,2019,Território Britânico do Oceano Índico,1166
Exportação ,2019,Lesoto,1052
Exportação ,2019,"Marianas do Norte, Ilhas",270
Exportação ,2019,"Aland, Ilhas",99
Exportação ,2018,China,63929563241
Exportação ,2018,Estados Unidos,28697187835
Exportação ,2018,Argentina,14912622709
Exportação ,2018,Países Baixos (Holanda),8229965989
Exportação ,2018,Chile,6393547598
Exportação ,2018,Alemanha,5206384657
Exportação ,2018,Espanha,5134474054
Exportação ,2018,México,4504798201
Exportação ,2018,Japão,4321411289
Exportação ,2018,Índia,3908941505
Exportação ,2018,Itália,3554477181
Exportação ,2018,Coreia do Sul,3439019735
Exportação ,2018,Canadá,3353111436
Exportação ,2018,Bélgica,3197702813
Exportação ,2018,Uruguai,3007628361
Exportação ,2018,Reino Unido,2986771419
Exportação ,2018,Paraguai,2912317162
Exportação ,2018,Colômbia,2802244302
Exportação ,2018,Hong Kong,2678780137
Exportação ,2018,França,2619712208
Exportação ,2018,Turquia,2369855788
Exportação ,2018,Singapura,2334344693
Exportação ,2018,Irã,2258521335
Exportação ,2018,Peru,2155179824
Exportação ,2018,Egito,2132662929
Exportação ,2018,Arábia Saudita,2100132300
Exportação ,2018,Emirados Árabes Unidos,2040345632
Exportação ,2018,Malásia,2017818306
Exportação ,2018,Vietnã,1934062414
Exportação ,2018,Tailândia,1884967650
Exportação ,2018,Provisão de Navios e Aeronaves,1838215990
Exportação ,2018,Rússia,1654847021
Exportação ,2018,Indonésia,1476563241
Exportação ,2018,Portugal,1453753997
Exportação ,2018,Bolívia,1452665628
Exportação ,2018,África do Sul,1362466344
Exportação ,2018,Bangladesh,1157998140
Exportação ,2018,Taiwan (Formosa),1116479152
Exportação ,2018,Argélia,1007572019
Exportação ,2018,Equador,904655795
Exportação ,2018,Polônia,857083623
Exportação ,2018,Suíça,810834194
Exportação ,2018,Noruega,800583632
Exportação ,2018,República Dominicana,698372342
Exportação ,2018,Omã,674410852
Exportação ,2018,Nigéria,667505817
Exportação ,2018,Filipinas,661987056
Exportação ,2018,Panamá,626601629
Exportação ,2018,Suécia,605308676
Exportação ,2018,Iraque,589125765
Exportação ,2018,Venezuela,575591142
Exportação ,2018,Eslovênia,503414037
Exportação ,2018,Marrocos,484272192
Exportação ,2018,Costa Rica,474113188
Exportação ,2018,Paquistão,471711839
Exportação ,2018,Austrália,469972056
Exportação ,2018,Angola,457457187
Exportação ,2018,Irlanda,455316108
Exportação ,2018,Barein,417798816
Exportação ,2018,Santa Lúcia,410755040
Exportação ,2018,Romênia,386991376
Exportação ,2018,Porto Rico,358974023
Exportação ,2018,Bulgária,344513537
Exportação ,2018,Cuba,342286948
Exportação ,2018,Israel,320910555
Exportação ,2018,Dinamarca,293212336
Exportação ,2018,Tunísia,284773848
Exportação ,2018,Líbano,270825255
Exportação ,2018,Catar,267644808
Exportação ,2018,Chipre,266243662
Exportação ,2018,Jordânia,263744396
Exportação ,2018,Iêmen,250791635
Exportação ,2018,Trinidad e Tobago,246991061
Exportação ,2018,Finlândia,241895499
Exportação ,2018,Líbia,227639851
Exportação ,2018,Guatemala,226896903
Exportação ,2018,Coveite (Kuweit),226812520
Exportação ,2018,Áustria,211757937
Exportação ,2018,Geórgia,203379182
Exportação ,2018,"Cayman, Ilhas",181649573
Exportação ,2018,Grécia,173455143
Exportação ,2018,Islândia,163757138
Exportação ,2018,Gana,151812342
Exportação ,2018,Benin,145297611
Exportação ,2018,Libéria,138497498
Exportação ,2018,"Marshall, Ilhas",128255749
Exportação ,2018,Bahamas,119199356
Exportação ,2018,Ucrânia,118550903
Exportação ,2018,Honduras,114882351
Exportação ,2018,Hungria,108753835
Exportação ,2018,Senegal,105692472
Exportação ,2018,Croácia,102938735
Exportação ,2018,El Salvador,101276348
Exportação ,2018,Belarus,100445378
Exportação ,2018,Nicarágua,94553330
Exportação ,2018,Gâmbia,89160621
Exportação ,2018,"Tcheca, República",84213004
Exportação ,2018,Togo,79113012
Exportação ,2018,Nova Zelândia,76992654
Exportação ,2018,Quênia,75664759
Exportação ,2018,Jamaica,73433737
Exportação ,2018,Azerbaijão,71773599
Exportação ,2018,Macau,71487613
Exportação ,2018,Malta,68876535
Exportação ,2018,Camarões,68048284
Exportação ,2018,Costa do Marfim,66048836
Exportação ,2018,Somália,60740620
Exportação ,2018,Síria,58938424
Exportação ,2018,Albânia,58757571
Exportação ,2018,Letônia,48224701
Exportação ,2018,Haiti,46232504
Exportação ,2018,Mauritânia,44212899
Exportação ,2018,Guiné,41813665
Exportação ,2018,Guiana,40266144
Exportação ,2018,Mianmar,39260187
Exportação ,2018,"Congo, República Democrática",38226754
Exportação ,2018,Uzbequistão,38166159
Exportação ,2018,Serra Leoa,38090838
Exportação ,2018,"Virgens, Ilhas (Americanas)",37013546
Exportação ,2018,Sérvia,36385215
Exportação ,2018,Cazaquistão,35737961
Exportação ,2018,Suriname,34491677
Exportação ,2018,Luxemburgo,33791717
Exportação ,2018,Gabão,33535258
Exportação ,2018,Estônia,32064225
Exportação ,2018,Eslováquia,30737463
Exportação ,2018,"Virgens, Ilhas (Britânicas)",29082554
Exportação ,2018,Palestina,28933273
Exportação ,2018,Níger,27641488
Exportação ,2018,Armênia,26341618
Exportação ,2018,Moçambique,26241400
Exportação ,2018,Etiópia,25792370
Exportação ,2018,Gibraltar,24369780
Exportação ,2018,Aruba,23175529
Exportação ,2018,Ilha de Man,22572195
Exportação ,2018,Djibuti,22121414
Exportação ,2018,Congo,21983854
Exportação ,2018,Lituânia,20703219
Exportação ,2018,Curaçao,20472841
Exportação ,2018,Sri Lanka,20045461
Exportação ,2018,"Turcas e Caicos, Ilhas",19862021
Exportação ,2018,Turcomenistão,19473347
Exportação ,2018,Madagascar,19085893
Exportação ,2018,Tanzânia,18802957
Exportação ,2018,Cabo Verde,18120992
Exportação ,2018,Macedônia,17409348
Exportação ,2018,Afeganistão,16994642
Exportação ,2018,Sudão,16657169
Exportação ,2018,Antígua e Barbuda,16161624
Exportação ,2018,Maldivas,15168499
Exportação ,2018,Barbados,13806082
Exportação ,2018,Montenegro,12996566
Exportação ,2018,Moldávia,12610827
Exportação ,2018,Maurício,12543293
Exportação ,2018,Mali,11540881
Exportação ,2018,Burkina Faso,10941342
Exportação ,2018,Guiné Equatorial,10672181
Exportação ,2018,Granada,8949267
Exportação ,2018,Guiana Francesa,8855434
Exportação ,2018,Camboja,8645477
Exportação ,2018,Guadalupe,8442419
Exportação ,2018,Timor Leste,7939051
Exportação ,2018,Zimbábue,7546959
Exportação ,2018,Tadjiquistão,7249749
Exportação ,2018,Zâmbia,7243308
Exportação ,2018,Uganda,6796882
Exportação ,2018,Seicheles,6738696
Exportação ,2018,Nova Caledônia,6680438
Exportação ,2018,Liechtenstein,6615515
Exportação ,2018,Namíbia,6608584
Exportação ,2018,Belize,6563408
Exportação ,2018,Martinica,5453526
Exportação ,2018,Sint Maarten,5362077
Exportação ,2018,Coreia do Norte,5315852
Exportação ,2018,Guiné-Bissau,4807526
Exportação ,2018,Antilhas Holandesas,4557712
Exportação ,2018,Mongólia,4254589
Exportação ,2018,Reunião,4140839
Exportação ,2018,Dominica,3966146
Exportação ,2018,Comores,3944968
Exportação ,2018,"Canárias, Ilhas",3475830
Exportação ,2018,São Cristóvão e Névis,3127210
Exportação ,2018,Bermudas,2908376
Exportação ,2018,Laos,2780634
Exportação ,2018,Papua Nova Guiné,2754544
Exportação ,2018,Mayotte,2689967
Exportação ,2018,Nepal,2330144
Exportação ,2018,São Tomé e Príncipe,2325861
Exportação ,2018,São Vicente e Granadinas,2262971
Exportação ,2018,São Bartolomeu,1630359
Exportação ,2018,Fiji,1394618
Exportação ,2018,Chade,1390196
Exportação ,2018,"Bonaire, Saint Eustatius e Saba",1244198
Exportação ,2018,Falkland (Malvinas),1189448
Exportação ,2018,Tonga,1175649
Exportação ,2018,República Centro-Africana,1068832
Exportação ,2018,Polinésia Francesa,1009650
Exportação ,2018,Bósnia-Herzegovina,986215
Exportação ,2018,Botsuana,983344
Exportação ,2018,Tuvalu,911815
Exportação ,2018,Brunei,909010
Exportação ,2018,Guam,902056
Exportação ,2018,Malavi,747314
Exportação ,2018,Anguilla,641873
Exportação ,2018,Samoa,588425
Exportação ,2018,Vanuatu,560076
Exportação ,2018,Antártica,443812
Exportação ,2018,Sudão do Sul,428399
Exportação ,2018,Ruanda,393202
Exportação ,2018,Niue,383458
Exportação ,2018,Andorra,382357
Exportação ,2018,Mônaco,366871
Exportação ,2018,Suazilândia,358891
Exportação ,2018,"Norfolk, Ilha",327667
Exportação ,2018,"Cook, Ilhas",323760
Exportação ,2018,"São Martinho, Ilha de (parte francesa)",250673
Exportação ,2018,"Pacífico, Ilhas do (EUA)",244868
Exportação ,2018,Pitcairn,243980
Exportação ,2018,Samoa Americana,213413
Exportação ,2018,"Salomão, Ilhas",174034
Exportação ,2018,Palau,162925
Exportação ,2018,Micronésia,148262
Exportação ,2018,San Marino,128690
Exportação ,2018,Quirguistão,97699
Exportação ,2018,"Wallis e Futuna, Ilhas",87064
Exportação ,2018,Brasil,67064
Exportação ,2018,Montserrat,66066
Exportação ,2018,Eritreia,63636
Exportação ,2018,Jersey,59104
Exportação ,2018,Kiribati,56855
Exportação ,2018,Nauru,56130
Exportação ,2018,"Aland, Ilhas",47519
Exportação ,2018,Burundi,42029
Exportação ,2018,Groenlândia,30875
Exportação ,2018,Território Britânico do Oceano Índico,19474
Exportação ,2018,Lesoto,13499
Exportação ,2018,"Marianas do Norte, Ilhas",13215
Exportação ,2018,Santa Helena,12238
Exportação ,2018,Terras Austrais Francesas,12186
Exportação ,2018,"Faroe, Ilhas",11247
Exportação ,2018,Guernsey,7382
Exportação ,2018,"Christmas (Navidad), Ilha",3400
Exportação ,2018,"Bouvet, Ilha",1028
Exportação ,2018,Toquelau,231
Exportação ,2018,Saara Ocidental,2
Exportação ,2017,China,47488449966
Exportação ,2017,Estados Unidos,26872491075
Exportação ,2017,Argentina,17618822550
Exportação ,2017,Países Baixos (Holanda),7416917751
Exportação ,2017,Japão,5261210829
Exportação ,2017,Chile,5031366706
Exportação ,2017,Alemanha,4911018150
Exportação ,2017,Índia,4657327590
Exportação ,2017,México,4514104147
Exportação ,2017,Espanha,3813820988
Exportação ,2017,Itália,3561003430
Exportação ,2017,Bélgica,3174543312
Exportação ,2017,Coreia do Sul,3077014473
Exportação ,2017,Reino Unido,2844192661
Exportação ,2017,Rússia,2736531853
Exportação ,2017,Canadá,2719391044
Exportação ,2017,Hong Kong,2682541516
Exportação ,2017,Arábia Saudita,2656719990
Exportação ,2017,Paraguai,2646222649
Exportação ,2017,Irã,2559657029
Exportação ,2017,Emirados Árabes Unidos,2508052810
Exportação ,2017,Colômbia,2507787228
Exportação ,2017,Malásia,2489584954
Exportação ,2017,Egito,2417986425
Exportação ,2017,Uruguai,2348121791
Exportação ,2017,Peru,2245333952
Exportação ,2017,Provisão de Navios e Aeronaves,2239924162
Exportação ,2017,França,2224352728
Exportação ,2017,Taiwan (Formosa),1834796732
Exportação ,2017,Singapura,1830865904
Exportação ,2017,Turquia,1820277137
Exportação ,2017,Tailândia,1788585499
Exportação ,2017,Indonésia,1771944232
Exportação ,2017,Vietnã,1732642449
Exportação ,2017,Bangladesh,1600077989
Exportação ,2017,África do Sul,1509611624
Exportação ,2017,Bolívia,1506169139
Exportação ,2017,Portugal,1432617571
Exportação ,2017,Argélia,1186019580
Exportação ,2017,Equador,836680780
Exportação ,2017,Iraque,810748752
Exportação ,2017,Suíça,792397263
Exportação ,2017,Noruega,774261122
Exportação ,2017,Nigéria,737142642
Exportação ,2017,Omã,695096189
Exportação ,2017,Angola,670449108
Exportação ,2017,Panamá,632979140
Exportação ,2017,Marrocos,615049530
Exportação ,2017,Paquistão,605230542
Exportação ,2017,Polônia,595854141
Exportação ,2017,República Dominicana,588458694
Exportação ,2017,Venezuela,469654975
Exportação ,2017,Suécia,466252542
Exportação ,2017,Israel,466008970
Exportação ,2017,Austrália,464718498
Exportação ,2017,Santa Lúcia,446890981
Exportação ,2017,Filipinas,443475461
Exportação ,2017,Catar,420284697
Exportação ,2017,Iêmen,403724936
Exportação ,2017,Eslovênia,399871440
Exportação ,2017,Cuba,346324736
Exportação ,2017,Barein,339418254
Exportação ,2017,Irlanda,324040681
Exportação ,2017,Dinamarca,317730373
Exportação ,2017,Romênia,302932858
Exportação ,2017,Finlândia,290087547
Exportação ,2017,Tunísia,286617501
Exportação ,2017,Costa Rica,277706595
Exportação ,2017,Guatemala,266616434
Exportação ,2017,Líbano,263496004
Exportação ,2017,Bahamas,261896894
Exportação ,2017,"Cayman, Ilhas",241520592
Exportação ,2017,Islândia,234072443
Exportação ,2017,Jordânia,223603360
Exportação ,2017,Coveite (Kuweit),222542487
Exportação ,2017,Gana,212434251
Exportação ,2017,Trinidad e Tobago,205204788
Exportação ,2017,Geórgia,194129886
Exportação ,2017,Hungria,181701805
Exportação ,2017,Porto Rico,173043469
Exportação ,2017,Quênia,169500498
Exportação ,2017,Líbia,160898034
Exportação ,2017,Mianmar,144758633
Exportação ,2017,Senegal,133459937
Exportação ,2017,Benin,130784522
Exportação ,2017,Ucrânia,129462620
Exportação ,2017,Áustria,127729207
Exportação ,2017,El Salvador,120202427
Exportação ,2017,Bulgária,116278249
Exportação ,2017,Honduras,116150420
Exportação ,2017,Nicarágua,113893142
Exportação ,2017,Grécia,108187656
Exportação ,2017,"Virgens, Ilhas (Americanas)",102037012
Exportação ,2017,Mauritânia,101987075
Exportação ,2017,Togo,96860648
Exportação ,2017,Estônia,95945429
Exportação ,2017,Camarões,93465655
Exportação ,2017,Gâmbia,90635596
Exportação ,2017,Nova Zelândia,83522748
Exportação ,2017,Croácia,75716034
Exportação ,2017,Síria,74565270
Exportação ,2017,Jamaica,73619134
Exportação ,2017,Azerbaijão,71094961
Exportação ,2017,"Tcheca, República",70697614
Exportação ,2017,Somália,69658942
Exportação ,2017,Haiti,68059645
Exportação ,2017,Maurício,67063697
Exportação ,2017,Sri Lanka,66211590
Exportação ,2017,Madagascar,63053194
Exportação ,2017,Djibuti,62185393
Exportação ,2017,Guiné,55943342
Exportação ,2017,Costa do Marfim,54778914
Exportação ,2017,Chipre,51728431
Exportação ,2017,Aruba,49825083
Exportação ,2017,Antilhas Holandesas,45761588
Exportação ,2017,Albânia,44788847
Exportação ,2017,Lituânia,43043389
Exportação ,2017,Sudão,42084695
Exportação ,2017,Serra Leoa,41632762
Exportação ,2017,Sérvia,40804011
Exportação ,2017,"Congo, República Democrática",38517175
Exportação ,2017,Suriname,34766489
Exportação ,2017,Guiana,33561015
Exportação ,2017,Luxemburgo,31114740
Exportação ,2017,Etiópia,30259497
Exportação ,2017,Moçambique,29954084
Exportação ,2017,Tanzânia,29844744
Exportação ,2017,Palestina,27360420
Exportação ,2017,"Canárias, Ilhas",26362000
Exportação ,2017,Gabão,26353058
Exportação ,2017,Libéria,25854204
Exportação ,2017,Eslováquia,24672945
Exportação ,2017,Armênia,24595621
Exportação ,2017,Cabo Verde,22749046
Exportação ,2017,Macedônia,18992826
Exportação ,2017,Congo,18343565
Exportação ,2017,Montenegro,17523750
Exportação ,2017,Eritreia,15357610
Exportação ,2017,Maldivas,15216186
Exportação ,2017,Malta,13685188
Exportação ,2017,Letônia,13027384
Exportação ,2017,Belarus,12422996
Exportação ,2017,Barbados,12189463
Exportação ,2017,Guiné Equatorial,11709643
Exportação ,2017,Namíbia,11107837
Exportação ,2017,Timor Leste,10690736
Exportação ,2017,Burkina Faso,9895083
Exportação ,2017,Martinica,9741061
Exportação ,2017,Seicheles,9461708
Exportação ,2017,Afeganistão,9276428
Exportação ,2017,Zâmbia,9242662
Exportação ,2017,Granada,8421350
Exportação ,2017,Antígua e Barbuda,7707353
Exportação ,2017,Guadalupe,7455181
Exportação ,2017,Nova Caledônia,7122378
Exportação ,2017,Mali,7083850
Exportação ,2017,Curaçao,6488604
Exportação ,2017,Camboja,6221807
Exportação ,2017,Belize,6109200
Exportação ,2017,Mongólia,5516094
Exportação ,2017,Uzbequistão,5291883
Exportação ,2017,Uganda,5148848
Exportação ,2017,Moldávia,5016132
Exportação ,2017,Cazaquistão,4931899
Exportação ,2017,Tadjiquistão,4385514
Exportação ,2017,Guiana Francesa,4334618
Exportação ,2017,"Virgens, Ilhas (Britânicas)",4021047
Exportação ,2017,São Cristóvão e Névis,3919571
Exportação ,2017,Guiné-Bissau,3740149
Exportação ,2017,Zimbábue,3465735
Exportação ,2017,Reunião,3374785
Exportação ,2017,Dominica,3152758
Exportação ,2017,"Marshall, Ilhas",3099326
Exportação ,2017,Papua Nova Guiné,3067663
Exportação ,2017,Nepal,2760344
Exportação ,2017,Comores,2649479
Exportação ,2017,Macau,2265929
Exportação ,2017,São Tomé e Príncipe,1838341
Exportação ,2017,Turcomenistão,1782593
Exportação ,2017,Bermudas,1580373
Exportação ,2017,São Vicente e Granadinas,1575909
Exportação ,2017,Laos,1563379
Exportação ,2017,Lesoto,1410972
Exportação ,2017,Fiji,1186673
Exportação ,2017,Tonga,1183707
Exportação ,2017,Coreia do Norte,1173596
Exportação ,2017,Bósnia-Herzegovina,1102830
Exportação ,2017,Botsuana,1089463
Exportação ,2017,Quirguistão,1070666
Exportação ,2017,Sint Maarten,1066984
Exportação ,2017,República Centro-Africana,1014507
Exportação ,2017,Polinésia Francesa,821805
Exportação ,2017,Suazilândia,795697
Exportação ,2017,Níger,790219
Exportação ,2017,Anguilla,789937
Exportação ,2017,Chade,784535
Exportação ,2017,Ruanda,770222
Exportação ,2017,Brunei,744137
Exportação ,2017,Samoa,720535
Exportação ,2017,Mônaco,668463
Exportação ,2017,"Turcas e Caicos, Ilhas",638927
Exportação ,2017,Malavi,629764
Exportação ,2017,São Bartolomeu,460844
Exportação ,2017,Niue,426355
Exportação ,2017,"Bonaire, Saint Eustatius e Saba",408119
Exportação ,2017,San Marino,390820
Exportação ,2017,Gibraltar,326776
Exportação ,2017,Guam,318224
Exportação ,2017,"Pacífico, Ilhas do (EUA)",235633
Exportação ,2017,Sudão do Sul,192130
Exportação ,2017,Vanuatu,176192
Exportação ,2017,Samoa Americana,165034
Exportação ,2017,Montserrat,133396
Exportação ,2017,Andorra,100953
Exportação ,2017,Burundi,100779
Exportação ,2017,Butão,93853
Exportação ,2017,Liechtenstein,86330
Exportação ,2017,"Salomão, Ilhas",86082
Exportação ,2017,Ilha de Man,83637
Exportação ,2017,"Cocos (Keeling), Ilhas",82200
Exportação ,2017,Micronésia,67787
Exportação ,2017,Kiribati,67264
Exportação ,2017,Pitcairn,51833
Exportação ,2017,"Wallis e Futuna, Ilhas",29317
Exportação ,2017,Tuvalu,28350
Exportação ,2017,Santa Helena,21843
Exportação ,2017,"Aland, Ilhas",21179
Exportação ,2017,"Johnston, Ilhas",15517
Exportação ,2017,A Designar,6206
Exportação ,2017,Vaticano,6154
Exportação ,2017,"Cook, Ilhas",1752
Exportação ,2017,"Canal, Ilhas do (Guernsey)",1133
Exportação ,2017,Groenlândia,355
Exportação ,2017,Palau,214
Exportação ,2017,"Lebuan, Ilhas",177
Exportação ,2016,China,35133314867
Exportação ,2016,Estados Unidos,23155033824
Exportação ,2016,Argentina,13417339572
Exportação ,2016,Países Baixos (Holanda),6954511332
Exportação ,2016,Alemanha,4860766756
Exportação ,2016,Japão,4604146067
Exportação ,2016,Chile,4080526602
Exportação ,2016,México,3813037793
Exportação ,2016,Itália,3321622069
Exportação ,2016,Bélgica,3232960330
Exportação ,2016,Índia,3161432097
Exportação ,2016,Coreia do Sul,2881006714
Exportação ,2016,Reino Unido,2841337556
Exportação ,2016,Uruguai,2743829463
Exportação ,2016,Espanha,2604249965
Exportação ,2016,Arábia Saudita,2487253111
Exportação ,2016,Canadá,2365967102
Exportação ,2016,França,2307750041
Exportação ,2016,Rússia,2299894613
Exportação ,2016,Hong Kong,2261480735
Exportação ,2016,Emirados Árabes Unidos,2235068415
Exportação ,2016,Irã,2232512050
Exportação ,2016,Colômbia,2231079816
Exportação ,2016,Paraguai,2220841458
Exportação ,2016,Indonésia,2204403944
Exportação ,2016,Peru,1948437570
Exportação ,2016,Malásia,1842180468
Exportação ,2016,Egito,1772017724
Exportação ,2016,Provisão de Navios e Aeronaves,1731498659
Exportação ,2016,Tailândia,1714704337
Exportação ,2016,Turquia,1446118810
Exportação ,2016,Taiwan (Formosa),1445014104
Exportação ,2016,Bolívia,1428155433
Exportação ,2016,Vietnã,1398745712
Exportação ,2016,África do Sul,1397021495
Exportação ,2016,Singapura,1301983286
Exportação ,2016,Venezuela,1280704652
Exportação ,2016,Bangladesh,1091413782
Exportação ,2016,Argélia,1063292078
Exportação ,2016,Suíça,849806184
Exportação ,2016,Nigéria,731352631
Exportação ,2016,Noruega,728529340
Exportação ,2016,Portugal,654463848
Exportação ,2016,Equador,653583444
Exportação ,2016,República Dominicana,580259646
Exportação ,2016,Angola,539731115
Exportação ,2016,Suécia,514496043
Exportação ,2016,Omã,492356482
Exportação ,2016,Marrocos,488509327
Exportação ,2016,Iraque,455498922
Exportação ,2016,Filipinas,436271310
Exportação ,2016,Paquistão,433362449
Exportação ,2016,Eslovênia,428003821
Exportação ,2016,Polônia,427732756
Exportação ,2016,Israel,424961925
Exportação ,2016,Austrália,419793787
Exportação ,2016,Iêmen,384358666
Exportação ,2016,Catar,378007009
Exportação ,2016,Santa Lúcia,366785254
Exportação ,2016,Bahamas,334943730
Exportação ,2016,Cuba,321439180
Exportação ,2016,Panamá,308604535
Exportação ,2016,Costa Rica,301611817
Exportação ,2016,Finlândia,281195237
Exportação ,2016,Líbano,280434353
Exportação ,2016,Barein,260020877
Exportação ,2016,Dinamarca,244615433
Exportação ,2016,Geórgia,242861365
Exportação ,2016,Irlanda,216759198
Exportação ,2016,Romênia,214586424
Exportação ,2016,Gana,213415083
Exportação ,2016,Coveite (Kuweit),197832516
Exportação ,2016,Hungria,197729211
Exportação ,2016,Tunísia,197235586
Exportação ,2016,Guatemala,194928772
Exportação ,2016,Trinidad e Tobago,188160322
Exportação ,2016,Mianmar,185185078
Exportação ,2016,Jordânia,184161132
Exportação ,2016,Sri Lanka,160832526
Exportação ,2016,"Cayman, Ilhas",157473067
Exportação ,2016,Líbia,141496151
Exportação ,2016,Antilhas Holandesas,134280755
Exportação ,2016,Grécia,126230657
Exportação ,2016,Mauritânia,119896798
Exportação ,2016,Porto Rico,118223630
Exportação ,2016,Síria,105826308
Exportação ,2016,Nicarágua,103475688
Exportação ,2016,Bulgária,102503736
Exportação ,2016,Ucrânia,101057661
Exportação ,2016,Honduras,100952897
Exportação ,2016,Croácia,98264010
Exportação ,2016,Nova Zelândia,96784854
Exportação ,2016,Djibuti,89588601
Exportação ,2016,Áustria,88317821
Exportação ,2016,"Virgens, Ilhas (Britânicas)",87819453
Exportação ,2016,El Salvador,87560356
Exportação ,2016,Senegal,86360764
Exportação ,2016,Islândia,82166949
Exportação ,2016,Gâmbia,82097988
Exportação ,2016,Somália,81423742
Exportação ,2016,Benin,71094635
Exportação ,2016,Aruba,64710695
Exportação ,2016,Togo,58997349
Exportação ,2016,Quênia,58927299
Exportação ,2016,Jamaica,58210728
Exportação ,2016,Estônia,57074396
Exportação ,2016,Moçambique,50564774
Exportação ,2016,Mali,48144190
Exportação ,2016,Costa do Marfim,47031871
Exportação ,2016,Camarões,42167149
Exportação ,2016,"Congo, República Democrática",41429818
Exportação ,2016,Sérvia,39924009
Exportação ,2016,Haiti,39706403
Exportação ,2016,Albânia,39335464
Exportação ,2016,Armênia,38577532
Exportação ,2016,"Tcheca, República",35475500
Exportação ,2016,Guiné,35426276
Exportação ,2016,Maurício,34710638
Exportação ,2016,Lituânia,31577949
Exportação ,2016,Congo,31029109
Exportação ,2016,Sudão,30414563
Exportação ,2016,Madagascar,30391831
Exportação ,2016,Palestina,27894419
Exportação ,2016,Gabão,27515360
Exportação ,2016,Ilha de Man,27375692
Exportação ,2016,Suriname,26667793
Exportação ,2016,Libéria,26168793
Exportação ,2016,Guiana,25823415
Exportação ,2016,Montenegro,25654840
Exportação ,2016,"Virgens, Ilhas (Americanas)",25454872
Exportação ,2016,"Canárias, Ilhas",25417672
Exportação ,2016,Serra Leoa,24262267
Exportação ,2016,Chipre,24154132
Exportação ,2016,Namíbia,24012634
Exportação ,2016,Eslováquia,23320130
Exportação ,2016,Eritreia,22447176
Exportação ,2016,Letônia,20739576
Exportação ,2016,Cabo Verde,19740798
Exportação ,2016,Guiné Equatorial,19649255
Exportação ,2016,Tanzânia,17981631
Exportação ,2016,Macedônia,16591724
Exportação ,2016,Maldivas,14342926
Exportação ,2016,Malta,14018208
Exportação ,2016,Etiópia,13647333
Exportação ,2016,Uzbequistão,13546336
Exportação ,2016,Barbados,13353329
Exportação ,2016,Azerbaijão,11105651
Exportação ,2016,Luxemburgo,10959314
Exportação ,2016,Belarus,10362353
Exportação ,2016,Guadalupe,10026647
Exportação ,2016,Seicheles,9758965
Exportação ,2016,Martinica,9316534
Exportação ,2016,Afeganistão,8782814
Exportação ,2016,Zâmbia,8765788
Exportação ,2016,Granada,7639732
Exportação ,2016,Antígua e Barbuda,6709390
Exportação ,2016,Timor Leste,6627312
Exportação ,2016,República Centro-Africana,6198178
Exportação ,2016,Camboja,5942577
Exportação ,2016,Nova Caledônia,5170575
Exportação ,2016,Belize,5072509
Exportação ,2016,Curaçao,4643376
Exportação ,2016,Botsuana,4042805
Exportação ,2016,Uganda,3977380
Exportação ,2016,Guiana Francesa,3970451
Exportação ,2016,Reunião,3266097
Exportação ,2016,Dominica,3128927
Exportação ,2016,Tadjiquistão,3047271
Exportação ,2016,São Cristóvão e Névis,2941060
Exportação ,2016,Papua Nova Guiné,2839170
Exportação ,2016,"Marshall, Ilhas",2655525
Exportação ,2016,Zimbábue,2645592
Exportação ,2016,Guiné-Bissau,2410816
Exportação ,2016,Moldávia,2351492
