Fluxo,Ano,Países,Valor US$ FOB
Importação ,2018,Níger,2472834
Importação ,2018,Bahamas,2056572
Importação ,2018,Samoa,2044743
Importação ,2018,Guiné,1988574
Importação ,2018,Laos,1870615
Importação ,2018,Guiné-Bissau,1768470
Importação ,2018,Síria,1764093
Importação ,2018,Camarões,1685960
Importação ,2018,"Virgens, Ilhas (Britânicas)",1668987
Importação ,2018,Chipre,1646028
Importação ,2018,Quênia,1555330
Importação ,2018,Guiana,1553658
Importação ,2018,Haiti,1413104
Importação ,2018,Albânia,1388876
Importação ,2018,Malavi,1349195
Importação ,2018,Maurício,1322291
Importação ,2018,Libéria,1167985
Importação ,2018,Jamaica,1089632
Importação ,2018,Suriname,1064341
Importação ,2018,Zimbábue,1059743
Importação ,2018,Belize,954165
Importação ,2018,Tadjiquistão,802014
Importação ,2018,São Cristóvão e Névis,763653
Importação ,2018,Toquelau,738804
Importação ,2018,Azerbaijão,587611
Importação ,2018,Afeganistão,419589
Importação ,2018,Palestina,393804
Importação ,2018,Geórgia,353190
Importação ,2018,Papua Nova Guiné,286107
Importação ,2018,Brunei,278272
Importação ,2018,Mongólia,248467
Importação ,2018,Tanzânia,248127
Importação ,2018,Seicheles,247504
Importação ,2018,"Marshall, Ilhas",212457
Importação ,2018,São Tomé e Príncipe,206139
Importação ,2018,Butão,199936
Importação ,2018,Uzbequistão,199671
Importação ,2018,Coreia do Norte,170490
Importação ,2018,Armênia,160277
Importação ,2018,Guiana Francesa,154668
Importação ,2018,Nepal,150703
Importação ,2018,Anguilla,139882
Importação ,2018,"Virgens, Ilhas (Americanas)",124410
Importação ,2018,Montenegro,122290
Importação ,2018,Nova Caledônia,113065
Importação ,2018,Suazilândia,112029
Importação ,2018,Polinésia Francesa,103481
Importação ,2018,Comores,96350
Importação ,2018,Congo,95331
Importação ,2018,Antígua e Barbuda,89677
Importação ,2018,Martinica,88630
Importação ,2018,Fiji,73240
Importação ,2018,Iêmen,68277
Importação ,2018,Curaçao,60019
Importação ,2018,Etiópia,59475
Importação ,2018,Sudão,59031
Importação ,2018,Aruba,56430
Importação ,2018,Barbados,55867
Importação ,2018,Namíbia,53672
Importação ,2018,"Pacífico, Ilhas do (EUA)",53326
Importação ,2018,Uganda,46168
Importação ,2018,Granada,41177
Importação ,2018,Lesoto,39076
Importação ,2018,Dominica,38365
Importação ,2018,Palau,37600
Importação ,2018,Cabo Verde,31254
Importação ,2018,Serra Leoa,31096
Importação ,2018,Antilhas Holandesas,29858
Importação ,2018,São Vicente e Granadinas,28959
Importação ,2018,"Aland, Ilhas",25184
Importação ,2018,Bermudas,23479
Importação ,2018,Guadalupe,20831
Importação ,2018,Ilha de Man,17584
Importação ,2018,Ruanda,17103
Importação ,2018,Antártica,17100
Importação ,2018,Djibuti,14924
Importação ,2018,Sudão do Sul,13912
Importação ,2018,Mali,11140
Importação ,2018,Andorra,10477
Importação ,2018,"Cocos (Keeling), Ilhas",7956
Importação ,2018,República Centro-Africana,5676
Importação ,2018,Gabão,5337
Importação ,2018,Somália,4750
Importação ,2018,"Heard e ilhas mcdonald, Ilha",4413
Importação ,2018,Botsuana,4404
Importação ,2018,Gâmbia,3491
Importação ,2018,Chade,2707
Importação ,2018,Falkland (Malvinas),2588
Importação ,2018,Benin,2482
Importação ,2018,"Christmas (Navidad), Ilha",2374
Importação ,2018,Sint Maarten,2183
Importação ,2018,Mauritânia,1838
Importação ,2018,Eritreia,1478
Importação ,2018,"Faroe, Ilhas",1303
Importação ,2018,Micronésia,1216
Importação ,2018,Santa Lúcia,1111
Importação ,2018,"Bonaire, Saint Eustatius e Saba",908
Importação ,2018,"Norfolk, Ilha",831
Importação ,2018,"Cook, Ilhas",823
Importação ,2018,Pitcairn,794
Importação ,2018,Saara Ocidental,727
Importação ,2018,"Turcas e Caicos, Ilhas",656
Importação ,2018,Gibraltar,609
Importação ,2018,Timor Leste,602
Importação ,2018,Kiribati,574
Importação ,2018,Samoa Americana,541
Importação ,2018,Maldivas,458
Importação ,2018,Quirguistão,457
Importação ,2018,Vaticano,426
Importação ,2018,Burundi,274
Importação ,2018,Vanuatu,243
Importação ,2018,"Canal, Ilhas do (Guernsey)",238
Importação ,2018,"Johnston, Ilhas",235
Importação ,2018,Organizações Internacionais,132
Importação ,2018,"Marianas do Norte, Ilhas",24
Importação ,2018,Santa Helena,8
Importação ,2017,Estados Unidos,27809786079
Importação ,2017,China,27553978176
Importação ,2017,Alemanha,9474693931
Importação ,2017,Argentina,9445651277
Importação ,2017,Coreia do Sul,5272709951
Importação ,2017,França,4677275791
Importação ,2017,México,4411471034
Importação ,2017,Itália,4163728471
Importação ,2017,Japão,4069052037
Importação ,2017,Chile,3455481218
Importação ,2017,Índia,2984915255
Importação ,2017,Espanha,2958906027
Importação ,2017,Paraguai,2790031723
Importação ,2017,Rússia,2665817852
Importação ,2017,Reino Unido,2416252312
Importação ,2017,Argélia,2313329772
Importação ,2017,Vietnã,2186426849
Importação ,2017,Taiwan (Formosa),2026077063
Importação ,2017,Suíça,1985965565
Importação ,2017,Países Baixos (Holanda),1908576713
Importação ,2017,Arábia Saudita,1882332123
Importação ,2017,Canadá,1840259618
Importação ,2017,Bélgica,1778191018
Importação ,2017,Peru,1620567567
Importação ,2017,Tailândia,1584398741
Importação ,2017,Malásia,1503965461
Importação ,2017,Colômbia,1442693417
Importação ,2017,Indonésia,1377289307
Importação ,2017,Austrália,1363625488
Importação ,2017,Uruguai,1324108585
Importação ,2017,Bolívia,1285108586
Importação ,2017,Suécia,1185886734
Importação ,2017,Áustria,955374749
Importação ,2017,Portugal,903998968
Importação ,2017,Israel,894427398
Importação ,2017,Marrocos,878642722
Importação ,2017,Nigéria,829011210
Importação ,2017,Singapura,680652029
Importação ,2017,Dinamarca,595187531
Importação ,2017,Polônia,594190242
Importação ,2017,Turquia,588657015
Importação ,2017,Hong Kong,579466479
Importação ,2017,Belarus,543244347
Importação ,2017,Finlândia,525867756
Importação ,2017,Irlanda,520510132
Importação ,2017,"Tcheca, República",511426363
Importação ,2017,Noruega,502052696
Importação ,2017,África do Sul,490144016
Importação ,2017,Catar,445863721
Importação ,2017,Venezuela,391691018
Importação ,2017,Hungria,357354534
Importação ,2017,Romênia,329175479
Importação ,2017,Angola,265736825
Importação ,2017,Filipinas,251460617
Importação ,2017,Porto Rico,243008284
Importação ,2017,Brasil,241109778
Importação ,2017,Trinidad e Tobago,198349103
Importação ,2017,Emirados Árabes Unidos,186951032
Importação ,2017,Gana,185194571
Importação ,2017,Bangladesh,157363518
Importação ,2017,Egito,155477370
Importação ,2017,Moçambique,139632073
Importação ,2017,Omã,138562468
Importação ,2017,Coveite (Kuweit),135393509
Importação ,2017,Equador,131759674
Importação ,2017,Iraque,125371946
Importação ,2017,Eslováquia,118502847
Importação ,2017,Barein,94755176
Importação ,2017,Costa do Marfim,72623734
Importação ,2017,Guiné Equatorial,72142980
Importação ,2017,Eslovênia,70706550
Importação ,2017,Nova Zelândia,59362679
Importação ,2017,Costa Rica,57847807
Importação ,2017,Sri Lanka,56828659
Importação ,2017,Paquistão,54664896
Importação ,2017,Cazaquistão,53278388
Importação ,2017,Tunísia,52942355
Importação ,2017,Bulgária,48405829
Importação ,2017,Estônia,41544135
Importação ,2017,Luxemburgo,40915861
Importação ,2017,Irã,40900733
Importação ,2017,Líbia,39972757
Importação ,2017,Guatemala,31438898
Importação ,2017,Camboja,31209994
Importação ,2017,Antilhas Holandesas,30546515
Importação ,2017,Grécia,30233985
Importação ,2017,Lituânia,29950305
Importação ,2017,"Virgens, Ilhas (Americanas)",25985270
Importação ,2017,Ucrânia,25864928
Importação ,2017,Sérvia,21388721
Importação ,2017,Cuba,19741396
Importação ,2017,Líbano,19582926
Importação ,2017,Malta,17431957
Importação ,2017,Croácia,16400912
Importação ,2017,República Dominicana,15709940
Importação ,2017,Islândia,15306777
Importação ,2017,Honduras,13352827
Importação ,2017,Curaçao,13138807
Importação ,2017,Letônia,11004439
Importação ,2017,Guiné,10221623
Importação ,2017,Panamá,10145027
Importação ,2017,Liechtenstein,10010886
Importação ,2017,Congo,9929075
Importação ,2017,San Marino,9648957
Importação ,2017,"Congo, República Democrática",9162268
Importação ,2017,Jordânia,7519394
Importação ,2017,Zâmbia,7294532
Importação ,2017,Chipre,7073549
Importação ,2017,Toquelau,5981768
Importação ,2017,Turcomenistão,5910376
Importação ,2017,El Salvador,5649824
Importação ,2017,Bahamas,5602939
Importação ,2017,Suriname,5366982
Importação ,2017,Guiana,5279386
Importação ,2017,Mianmar,4027320
Importação ,2017,Mônaco,3980100
Importação ,2017,Macedônia,3771821
Importação ,2017,Macau,3648725
Importação ,2017,Bósnia-Herzegovina,3391022
Importação ,2017,Senegal,3107508
Importação ,2017,Coreia do Norte,2973558
Importação ,2017,"Virgens, Ilhas (Britânicas)",2853265
Importação ,2017,Nicarágua,2826087
Importação ,2017,Moldávia,2607317
Importação ,2017,Libéria,2440858
Importação ,2017,"Cayman, Ilhas",2223510
Importação ,2017,Madagascar,1852606
Importação ,2017,Samoa,1590451
Importação ,2017,Quênia,1356702
Importação ,2017,Síria,1335719
Importação ,2017,Malavi,1282710
Importação ,2017,Albânia,1168632
Importação ,2017,Camarões,1160735
Importação ,2017,Haiti,1114577
Importação ,2017,Maurício,976076
Importação ,2017,Laos,876483
Importação ,2017,Nova Caledônia,748819
Importação ,2017,Uzbequistão,724850
Importação ,2017,São Cristóvão e Névis,698055
Importação ,2017,Geórgia,638534
Importação ,2017,Jamaica,631497
Importação ,2017,Sudão,580340
Importação ,2017,"Pacífico, Ilhas do (EUA)",517812
Importação ,2017,Zimbábue,436582
Importação ,2017,Tadjiquistão,429360
Importação ,2017,Suazilândia,387798
Importação ,2017,Mauritânia,351732
Importação ,2017,Nepal,349012
Importação ,2017,Belize,340968
Importação ,2017,Etiópia,330137
Importação ,2017,Barbados,324848
Importação ,2017,Palestina,280863
Importação ,2017,Butão,249085
Importação ,2017,Namíbia,240886
Importação ,2017,Burkina Faso,234213
Importação ,2017,Afeganistão,219001
Importação ,2017,Bermudas,209930
Importação ,2017,Montenegro,207989
Importação ,2017,Brunei,187262
Importação ,2017,Azerbaijão,183431
Importação ,2017,Armênia,141323
Importação ,2017,Seicheles,120559
Importação ,2017,"Wake, Ilha",114274
Importação ,2017,Uganda,110658
Importação ,2017,Santa Lúcia,109505
Importação ,2017,Cabo Verde,93003
Importação ,2017,Anguilla,91288
Importação ,2017,Mongólia,84538
Importação ,2017,"Madeira, Ilha da",82569
Importação ,2017,Ilha de Man,80519
Importação ,2017,Quirguistão,75071
Importação ,2017,"Bonaire, Saint Eustatius e Saba",68136
Importação ,2017,Fiji,63898
Importação ,2017,"Canal, Ilhas do (Guernsey)",59264
Importação ,2017,Tanzânia,52679
Importação ,2017,Lesoto,51430
Importação ,2017,"Marshall, Ilhas",49280
Importação ,2017,Togo,39639
Importação ,2017,Granada,39120
Importação ,2017,Guadalupe,37462
Importação ,2017,Chade,37064
Importação ,2017,Andorra,33497
Importação ,2017,Antígua e Barbuda,32003
Importação ,2017,Níger,31900
Importação ,2017,Serra Leoa,29385
Importação ,2017,"Faroe, Ilhas",27177
Importação ,2017,Sudão do Sul,24756
Importação ,2017,Comores,23471
Importação ,2017,Iêmen,22354
Importação ,2017,"Cocos (Keeling), Ilhas",19653
Importação ,2017,"Johnston, Ilhas",19469
Importação ,2017,Botsuana,18665
Importação ,2017,Gibraltar,16179
Importação ,2017,Falkland (Malvinas),12689
Importação ,2017,Benin,11941
Importação ,2017,República Centro-Africana,10822
Importação ,2017,Gabão,10230
Importação ,2017,Djibuti,6916
Importação ,2017,Pitcairn,6494
Importação ,2017,"Norfolk, Ilha",6490
Importação ,2017,Papua Nova Guiné,6379
Importação ,2017,Mali,6234
Importação ,2017,"Midway, Ilhas",4263
Importação ,2017,Ruanda,4017
Importação ,2017,Kiribati,3944
Importação ,2017,Timor Leste,3812
Importação ,2017,Dominica,3435
Importação ,2017,Montserrat,3124
Importação ,2017,Tonga,2933
Importação ,2017,Reunião,2897
Importação ,2017,Polinésia Francesa,2640
Importação ,2017,Palau,2607
Importação ,2017,"Turcas e Caicos, Ilhas",2577
Importação ,2017,Guiana Francesa,2448
Importação ,2017,"Christmas (Navidad), Ilha",2420
Importação ,2017,"Marianas do Norte, Ilhas",2304
Importação ,2017,Saara Ocidental,2135
Importação ,2017,Micronésia,1845
Importação ,2017,"Aland, Ilhas",1737
Importação ,2017,Gâmbia,1647
Importação ,2017,"Cook, Ilhas",1347
Importação ,2017,Sint Maarten,439
Importação ,2017,Organizações Internacionais,290
Importação ,2017,Somália,251
Importação ,2017,Vanuatu,216
Importação ,2017,Santa Helena,162
Importação ,2017,São Vicente e Granadinas,102
Importação ,2017,Eritreia,93
Importação ,2017,"Canárias, Ilhas",33
Importação ,2017,Maldivas,16
Importação ,2017,Tuvalu,11
Importação ,2017,Nauru,6
Importação ,2016,Estados Unidos,23816439862
Importação ,2016,China,23349925863
Importação ,2016,Alemanha,9131815383
Importação ,2016,Argentina,9084526540
Importação ,2016,Coreia do Sul,5453665551
Importação ,2016,Itália,3702786482
Importação ,2016,França,3693671433
Importação ,2016,Japão,3565763156
Importação ,2016,México,3528126434
Importação ,2016,Paraguai,2947351595
Importação ,2016,Chile,2894901895
Importação ,2016,Espanha,2565388564
Importação ,2016,Índia,2482209392
Importação ,2016,Reino Unido,2297059913
Importação ,2016,Rússia,2020634544
Importação ,2016,Suíça,1900540795
Importação ,2016,Canadá,1865434145
Importação ,2016,Países Baixos (Holanda),1787092582
Importação ,2016,Taiwan (Formosa),1637006850
Importação ,2016,Argélia,1621056291
Importação ,2016,Vietnã,1600769841
Importação ,2016,Bélgica,1516275144
Importação ,2016,Tailândia,1344057036
Importação ,2016,Bolívia,1341836739
Importação ,2016,Nigéria,1305142386
Importação ,2016,Arábia Saudita,1300618642
Importação ,2016,Uruguai,1284214809
Importação ,2016,Peru,1239720036
Importação ,2016,Indonésia,1225348063
Importação ,2016,Malásia,1185307308
Importação ,2016,Áustria,1051965455
Importação ,2016,Suécia,973125095
Importação ,2016,Colômbia,907939815
Importação ,2016,Austrália,829491005
Importação ,2016,Israel,696601863
Importação ,2016,Marrocos,655335483
Importação ,2016,Portugal,640068226
Importação ,2016,Dinamarca,609517962
Importação ,2016,Finlândia,608918198
Importação ,2016,Noruega,539290241
Importação ,2016,Catar,532439642
Importação ,2016,Polônia,487256660
Importação ,2016,Irlanda,469422839
Importação ,2016,Hong Kong,466888456
Importação ,2016,"Tcheca, República",464725887
Importação ,2016,Belarus,430722785
Importação ,2016,Singapura,426301270
Importação ,2016,Venezuela,415302694
Importação ,2016,Turquia,396906855
Importação ,2016,Emirados Árabes Unidos,366277406
Importação ,2016,África do Sul,336283123
Importação ,2016,Brasil,300185695
Importação ,2016,Coveite (Kuweit),287402518
Importação ,2016,Hungria,281959673
Importação ,2016,Porto Rico,270976732
Importação ,2016,Romênia,269293621
Importação ,2016,Trinidad e Tobago,242397628
Importação ,2016,Filipinas,195180734
Importação ,2016,Gana,185065040
Importação ,2016,Guiné Equatorial,145993760
Importação ,2016,Equador,144042756
Importação ,2016,Luxemburgo,126028049
Importação ,2016,Bangladesh,125053361
Importação ,2016,Iraque,114595900
Importação ,2016,Grécia,105209075
Importação ,2016,Eslováquia,99036564
Importação ,2016,Omã,95603369
Importação ,2016,Egito,94435153
Importação ,2016,Barein,88170170
Importação ,2016,Irã,78496642
Importação ,2016,Angola,71792466
Importação ,2016,Eslovênia,59201053
Importação ,2016,Nova Zelândia,55975694
Importação ,2016,Cuba,55042964
Importação ,2016,Costa Rica,49171557
Importação ,2016,Sri Lanka,48924893
Importação ,2016,Tunísia,47545255
Importação ,2016,Bulgária,46958259
Importação ,2016,Costa do Marfim,46192671
Importação ,2016,Cazaquistão,46140354
Importação ,2016,Paquistão,45063031
Importação ,2016,Guatemala,39204556
Importação ,2016,Ucrânia,31455516
Importação ,2016,Malta,30342218
Importação ,2016,Antilhas Holandesas,27335690
Importação ,2016,Líbia,26797682
Importação ,2016,Estônia,26481722
Importação ,2016,"Virgens, Ilhas (Americanas)",26238179
Importação ,2016,Sérvia,26119372
Importação ,2016,Camboja,24386111
Importação ,2016,Moçambique,23059016
Importação ,2016,Lituânia,21975290
Importação ,2016,Zimbábue,18392498
Importação ,2016,Islândia,15800711
Importação ,2016,República Dominicana,13913474
Importação ,2016,Barbados,12536351
Importação ,2016,Honduras,12149845
Importação ,2016,"Congo, República Democrática",9905170
Importação ,2016,Liechtenstein,9470337
Importação ,2016,San Marino,9260728
Importação ,2016,Letônia,9085759
Importação ,2016,Panamá,8490740
Importação ,2016,Croácia,6938002
Importação ,2016,Jordânia,6045645
Importação ,2016,Guiana,5953831
Importação ,2016,Coreia do Norte,5888198
Importação ,2016,El Salvador,5866915
Importação ,2016,Curaçao,4647771
Importação ,2016,Senegal,4506927
Importação ,2016,Mônaco,3717514
Importação ,2016,Nicarágua,3224916
Importação ,2016,Macedônia,3195618
Importação ,2016,Macau,2409701
Importação ,2016,Líbano,2050786
Importação ,2016,Mianmar,2019874
Importação ,2016,"Virgens, Ilhas (Britânicas)",1927421
Importação ,2016,Bósnia-Herzegovina,1763091
Importação ,2016,Bahamas,1566209
Importação ,2016,Moldávia,1500854
Importação ,2016,Jamaica,1383401
Importação ,2016,Malavi,1337324
Importação ,2016,Geórgia,1323403
Importação ,2016,Guiné-Bissau,1291847
Importação ,2016,Síria,1152664
Importação ,2016,Sudão,1069880
Importação ,2016,Camarões,1059433
Importação ,2016,Madagascar,973096
Importação ,2016,Albânia,844210
Importação ,2016,Quênia,594709
Importação ,2016,Laos,577662
Importação ,2016,Haiti,570709
Importação ,2016,Uzbequistão,476061
Importação ,2016,Mauritânia,456737
Importação ,2016,Maurício,453675
Importação ,2016,São Cristóvão e Névis,439674
Importação ,2016,Chipre,381726
Importação ,2016,"Cayman, Ilhas",381524
Importação ,2016,Seicheles,363712
Importação ,2016,Samoa,355380
Importação ,2016,Nepal,349717
Importação ,2016,Antígua e Barbuda,345023
Importação ,2016,Toquelau,275778
Importação ,2016,"Pacífico, Ilhas do (EUA)",220064
Importação ,2016,Belize,218769
Importação ,2016,República Centro-Africana,203160
Importação ,2016,Brunei,202315
Importação ,2016,Serra Leoa,192073
Importação ,2016,Namíbia,183479
Importação ,2016,Azerbaijão,178892
Importação ,2016,Mongólia,161963
Importação ,2016,Suazilândia,153105
Importação ,2016,Afeganistão,152864
Importação ,2016,Zâmbia,150523
Importação ,2016,Montenegro,145212
Importação ,2016,Montserrat,142847
Importação ,2016,Palestina,142797
Importação ,2016,Iêmen,132035
Importação ,2016,Guiana Francesa,126524
Importação ,2016,Armênia,113796
Importação ,2016,Falkland (Malvinas),102791
Importação ,2016,"Marshall, Ilhas",97676
Importação ,2016,Fiji,92546
Importação ,2016,Butão,89326
Importação ,2016,Quirguistão,84293
Importação ,2016,Libéria,83882
Importação ,2016,Tanzânia,80048
Importação ,2016,Nova Caledônia,70307
Importação ,2016,Santa Lúcia,68667
Importação ,2016,Congo,66218
Importação ,2016,Ilha de Man,64049
Importação ,2016,Sint Maarten,62916
Importação ,2016,Suriname,56546
Importação ,2016,Dominica,54572
Importação ,2016,Anguilla,53945
Importação ,2016,Etiópia,53502
Importação ,2016,Gibraltar,52410
Importação ,2016,Cabo Verde,51033
Importação ,2016,Comores,41331
Importação ,2016,"Wake, Ilha",39154
Importação ,2016,Reunião,38202
Importação ,2016,Níger,37866
Importação ,2016,"Canal, Ilhas do (Guernsey)",36679
Importação ,2016,Andorra,36505
Importação ,2016,Granada,35987
Importação ,2016,Gâmbia,35887
Importação ,2016,"Norfolk, Ilha",31011
Importação ,2016,Maldivas,25098
Importação ,2016,Togo,23670
Importação ,2016,"Bouvet, Ilha",21405
Importação ,2016,Mali,19308
Importação ,2016,Papua Nova Guiné,14983
Importação ,2016,Somália,14267
Importação ,2016,Botsuana,14163
Importação ,2016,Gabão,12712
Importação ,2016,Ruanda,12098
Importação ,2016,"Aland, Ilhas",11824
Importação ,2016,"Faroe, Ilhas",8822
Importação ,2016,Djibuti,7956
Importação ,2016,Lesoto,7513
Importação ,2016,Turcomenistão,6235
Importação ,2016,Santa Helena,5325
Importação ,2016,Timor Leste,4186
Importação ,2016,Uganda,4021
Importação ,2016,"Madeira, Ilha da",3070
Importação ,2016,Nauru,2991
Importação ,2016,Tadjiquistão,2957
Importação ,2016,"Cocos (Keeling), Ilhas",2691
Importação ,2016,Samoa Americana,2259
Importação ,2016,"Johnston, Ilhas",1906
Importação ,2016,Micronésia,1195
Importação ,2016,"Marianas do Norte, Ilhas",733
Importação ,2016,Groenlândia,690
Importação ,2016,Kiribati,473
Importação ,2016,Organizações Internacionais,456
Importação ,2016,Benin,416
Importação ,2016,Saara Ocidental,396
Importação ,2016,Polinésia Francesa,389
Importação ,2016,Vanuatu,268
Importação ,2016,Eritreia,251
Importação ,2016,Pitcairn,229
Importação ,2016,Palau,152
Importação ,2016,Bermudas,127
Importação ,2016,"Turcas e Caicos, Ilhas",115
Importação ,2016,"Midway, Ilhas",32
Importação ,2016,Tuvalu,31
Importação ,2016,Guiné,19
Importação ,2015,China,30714059053
Importação ,2015,Estados Unidos,26480395048
Importação ,2015,Alemanha,10382669904
Importação ,2015,Argentina,10284395087
Importação ,2015,Coreia do Sul,5421263309
Importação ,2015,Japão,4875614177
Importação ,2015,Itália,4675721582
Importação ,2015,Nigéria,4632637242
Importação ,2015,França,4443788764
Importação ,2015,México,4377367399
Importação ,2015,Índia,4289518693
Importação ,2015,Espanha,3498494802
Importação ,2015,Chile,3391399889
Importação ,2015,Reino Unido,2801010560
Importação ,2015,Paraguai,2537212577
Importação ,2015,Bolívia,2506280848
Importação ,2015,Países Baixos (Holanda),2468627495
Importação ,2015,Canadá,2421125637
Importação ,2015,Suíça,2358084795
Importação ,2015,Rússia,2220842892
Importação ,2015,Taiwan (Formosa),2193765630
Importação ,2015,Arábia Saudita,1906560455
Importação ,2015,Argélia,1813016954
Importação ,2015,Vietnã,1788641117
Importação ,2015,Tailândia,1673294188
Importação ,2015,Bélgica,1622887566
Importação ,2015,Malásia,1536707253
Importação ,2015,Indonésia,1374934029
Importação ,2015,Peru,1249093481
Importação ,2015,Uruguai,1216630439
Importação ,2015,Colômbia,1189357349
Importação ,2015,Suécia,1152746056
Importação ,2015,Austrália,1053290360
Importação ,2015,Trinidad e Tobago,993235771
Importação ,2015,Catar,960499759
Importação ,2015,Áustria,901164518
Importação ,2015,Israel,896059971
Importação ,2015,Portugal,809886643
Importação ,2015,Noruega,776718045
Importação ,2015,Marrocos,739768761
Importação ,2015,Brasil,714107085
Importação ,2015,Venezuela,679889481
Importação ,2015,Dinamarca,667655814
Importação ,2015,África do Sul,644616812
Importação ,2015,Singapura,632207237
Importação ,2015,Hong Kong,617979480
Importação ,2015,Turquia,566788677
Importação ,2015,Finlândia,561420277
Importação ,2015,Polônia,529474835
Importação ,2015,Guiné Equatorial,524419655
Importação ,2015,Irlanda,522846359
Importação ,2015,Belarus,514414779
Importação ,2015,Iraque,476765539
Importação ,2015,Emirados Árabes Unidos,461932000
Importação ,2015,"Tcheca, República",432789825
Importação ,2015,Coveite (Kuweit),430740876
Importação ,2015,Hungria,417275329
Importação ,2015,Porto Rico,290176157
Importação ,2015,Romênia,283108868
Importação ,2015,Filipinas,254434342
Importação ,2015,Bangladesh,211737601
Importação ,2015,Cazaquistão,139133687
Importação ,2015,Eslováquia,118618538
Importação ,2015,Equador,117726453
Importação ,2015,Antilhas Holandesas,110579986
Importação ,2015,Egito,108146150
Importação ,2015,Luxemburgo,88769259
Importação ,2015,Barein,73526645
Importação ,2015,Omã,72111939
Importação ,2015,Paquistão,70842980
Importação ,2015,Costa do Marfim,63600646
Importação ,2015,Ucrânia,63357768
Importação ,2015,Eslovênia,62621286
Importação ,2015,Tunísia,57919916
Importação ,2015,Nova Zelândia,56012760
Importação ,2015,Costa Rica,52629812
Importação ,2015,Sri Lanka,51994743
Importação ,2015,Cuba,50696537
Importação ,2015,Grécia,48306202
Importação ,2015,Bulgária,43091460
Importação ,2015,"Congo, República Democrática",40468431
Importação ,2015,Camboja,40017845
Importação ,2015,Gana,33776749
Importação ,2015,Letônia,31888724
Importação ,2015,Angola,31847776
Importação ,2015,Guatemala,28496580
Importação ,2015,República Dominicana,24915890
Importação ,2015,Líbano,23796724
Importação ,2015,Estônia,22674164
Importação ,2015,Malta,20428127
Importação ,2015,Lituânia,19876930
Importação ,2015,Moçambique,18939135
Importação ,2015,Zimbábue,18806256
Importação ,2015,Sérvia,17318413
Importação ,2015,Islândia,17109563
Importação ,2015,Honduras,15726087
Importação ,2015,Coreia do Norte,15302551
Importação ,2015,Zâmbia,14714746
Importação ,2015,Geórgia,12738749
Importação ,2015,Macedônia,9674927
Importação ,2015,San Marino,9598200
Importação ,2015,Liechtenstein,9279414
Importação ,2015,Panamá,8753993
Importação ,2015,Croácia,8650072
Importação ,2015,Guiana,7767971
Importação ,2015,El Salvador,7075409
Importação ,2015,Jordânia,6682188
Importação ,2015,Senegal,6000610
Importação ,2015,Mônaco,5936067
Importação ,2015,Bósnia-Herzegovina,5762278
Importação ,2015,Barbados,5380034
Importação ,2015,Macau,4876787
Importação ,2015,Nicarágua,3487800
Importação ,2015,Irã,3282020
Importação ,2015,Libéria,2720186
Importação ,2015,Uzbequistão,2462081
Importação ,2015,Mianmar,2086336
Importação ,2015,Madagascar,2031253
Importação ,2015,Samoa,1936911
Importação ,2015,Jamaica,1921458
Importação ,2015,"Virgens, Ilhas (Britânicas)",1910344
Importação ,2015,Quênia,1798924
Importação ,2015,Bahamas,1791983
Importação ,2015,Camarões,1703854
Importação ,2015,Síria,1468138
Importação ,2015,Sudão,1450966
Importação ,2015,Malavi,1266489
Importação ,2015,Moldávia,1240662
Importação ,2015,Haiti,1174213
Importação ,2015,Suriname,1119262
Importação ,2015,Maurício,1095055
Importação ,2015,Chipre,1084905
Importação ,2015,São Cristóvão e Névis,1030776
Importação ,2015,Albânia,736288
Importação ,2015,Seicheles,708506
Importação ,2015,Brunei,577364
Importação ,2015,Nepal,566964
Importação ,2015,Guiné-Bissau,503726
Importação ,2015,Laos,381602
Importação ,2015,Nova Caledônia,376784
Importação ,2015,"Cayman, Ilhas",352264
Importação ,2015,Afeganistão,280870
Importação ,2015,"Marshall, Ilhas",271169
Importação ,2015,Belize,260023
Importação ,2015,Iêmen,251001
Importação ,2015,Toquelau,213080
Importação ,2015,Azerbaijão,212286
Importação ,2015,Suazilândia,183440
Importação ,2015,Montenegro,180844
Importação ,2015,Botsuana,173070
Importação ,2015,"Virgens, Ilhas (Americanas)",171285
Importação ,2015,"Faroe, Ilhas",159287
Importação ,2015,Palestina,138945
Importação ,2015,Serra Leoa,134401
Importação ,2015,Guiné,129472
Importação ,2015,Bermudas,110764
Importação ,2015,Armênia,101017
Importação ,2015,Etiópia,97065
Importação ,2015,Níger,93711
Importação ,2015,Ilha de Man,75914
Importação ,2015,Mongólia,72399
Importação ,2015,Mauritânia,71117
Importação ,2015,Butão,67370
Importação ,2015,Chade,66107
Importação ,2015,Mali,63729
Importação ,2015,Tadjiquistão,58661
Importação ,2015,Granada,56478
Importação ,2015,Gibraltar,53551
Importação ,2015,"Pacífico, Ilhas do (EUA)",50720
Importação ,2015,Reunião,50700
Importação ,2015,República Centro-Africana,41819
Importação ,2015,"Canárias, Ilhas",38180
Importação ,2015,Montserrat,36317
Importação ,2015,Congo,32586
Importação ,2015,Cabo Verde,31327
Importação ,2015,Santa Lúcia,30971
Importação ,2015,Comores,30781
Importação ,2015,"Wake, Ilha",25004
Importação ,2015,"Madeira, Ilha da",23580
Importação ,2015,"Turcas e Caicos, Ilhas",22977
